ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol
CIFR,CIFR,,,7.400000095367432,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,34285023.0
NAMS,NAMS,,,25.65999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,781378.9
PRVA,PRVA,,,23.1200008392334,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,711320.1
WB,WB,,,11.539999961853027,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,980426.0
CVBF,CVBF,,,20.450000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,569470.0
POWWP,POWWP,,,24.05579948425293,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2965.4
SIMO,SIMO,,,81.16999816894531,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,213600.0
HUT,HUT,,,25.610000610351562,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,5830759.0
CHEF,CHEF,,,65.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,377780.0
GTX,GTX,,,13.180000305175781,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3446108.1
VIAV,VIAV,,,11.729999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3535200.0
FTAIN,FTAIN,,,25.479999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7424.5
IQ,IQ,,,2.7100000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,27078901.1
FFBC,FFBC,,,26.700000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,462200.0
HURN,HURN,,,145.14999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,242020.0
MEOH,MEOH,,,37.09000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,307350.0
VCYT,VCYT,,,31.520000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,928679.7
FOLD,FOLD,,,8.020000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3857750.0
ATEC,ATEC,,,16.549999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2295570.0
WSBCP,WSBCP,,,25.152000427246094,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11035.0
CENT,CENT,,,37.58000183105469,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,65170.0
CELC,CELC,,,54.470001220703125,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,850550.1
XNET,XNET,,,7.320000171661377,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1187258.3
EFSC,EFSC,,,61.18000030517578,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,143340.0
SBLK,SBLK,,,19.110000610351562,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1138160.0
TRMD,TRMD,,,22.770000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,921926.0
OCUL,OCUL,,,12.699999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2122019.7
BUSE,BUSE,,,24.770000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,484440.0
PAX,PAX,,,13.850000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,607127.0
SHOO,SHOO,,,30.1200008392334,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1356340.0
CENTA,CENTA,,,34.099998474121094,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,383710.0
PRDO,PRDO,,,32.880001068115234,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,548540.0
COCO,COCO,,,37.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,810961.8
TRIP,TRIP,,,17.959999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1887100.0
FORTY,FORTY,,,134.0399932861328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,330.0
STRA,STRA,,,83.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,144820.0
PPTA,PPTA,,,18.06999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2098417.7
ARQT,ARQT,,,16.209999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1282554.6
JSM,JSM,,,19.40999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,10550.0
EOSE,EOSE,,,7.340000152587891,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11367123.8
VBTX,VBTX,,,34.72999954223633,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,855521.0
TVTX,TVTX,,,21.149999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2004453.8
NWBI,NWBI,,,12.850000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,702290.0
NYAX,NYAX,,,49.470001220703125,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8945.4
BELFB,BELFB,,,143.05999755859375,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,139200.0
NTCT,NTCT,,,25.049999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,519790.0
TRINI,TRINI,,,25.57990074157715,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8092.9
TRINZ,TRINZ,,,25.520000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,5182.7
SONO,SONO,,,14.369999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1764809.1
CECO,CECO,,,48.77000045776367,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,457150.0
EXPI,EXPI,,,10.90999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1036246.8
LKFN,LKFN,,,67.19000244140625,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,146360.0
WINA,WINA,,,479.69000244140625,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,69610.0
IMCR,IMCR,,,35.2599983215332,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,285512.4
AUPH,AUPH,,,12.529999732971191,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1551512.4
AVAH,AVAH,,,8.079999923706055,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1389162.7
TILE,TILE,,,27.8799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,366930.0
KARO,KARO,,,52.380001068115234,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,45078.5
TRS,TRS,,,39.2599983215332,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,536530.0
CDZIP,CDZIP,,,19.43000030517578,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,10349.4
SRCE,SRCE,,,64.87000274658203,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,69590.0
ARDX,ARDX,,,6.570000171661377,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3037415.3
NAMSW,NAMSW,,,13.979999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3040.0
GABC,GABC,,,41.72999954223633,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,116020.0
VRDN,VRDN,,,18.639999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,867521.5
RBCAA,RBCAA,,,77.7699966430664,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,21490.0
BELFA,BELFA,,,118.58000183105469,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11670.0
CLMT,CLMT,,,17.040000915527344,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,903150.0
LASR,LASR,,,29.530000686645508,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1055639.4
TDUP,TDUP,,,11.710000038146973,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2728953.3
ANDE,ANDE,,,41.4900016784668,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,246520.0
ARRY,ARRY,,,9.09000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,6559367.4
STAA,STAA,,,27.780000686645508,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,765830.0
PGEN,PGEN,,,4.559999942779541,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,12326174.0
MOMO,MOMO,,,8.350000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,595662.1
WAFDP,WAFDP,,,16.920000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,12813.3
BASE,BASE,,,24.440000534057617,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,712001.4
PENG,PENG,,,24.709999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,534212.4
CNOB,CNOB,,,25.579999923706055,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,282720.0
CSWC,CSWC,,,23.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,471350.0
BFC,BFC,,,129.27000427246094,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,74260.0
COLL,COLL,,,39.22999954223633,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,414284.5
IART,IART,,,15.649999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1361550.0
PCRX,PCRX,,,26.729999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,639810.0
CSWCZ,CSWCZ,,,25.600000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3157.2
GIII,GIII,,,27.6299991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,682210.0
ONDS,ONDS,,,5.329999923706055,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,45533609.3
LENZ,LENZ,,,39.91999816894531,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,467314.4
HLIT,HLIT,,,9.920000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1273500.0
BHFAL,BHFAL,,,19.360000610351562,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,18776.4
OCFC,OCFC,,,18.670000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,301060.0
BHFAO,BHFAO,,,18.670000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,38201.0
RZLV,RZLV,,,4.320000171661377,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,12999708.6
BHFAP,BHFAP,,,18.3799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,51177.6
HSII,HSII,,,50.4900016784668,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,98090.0
ORIC,ORIC,,,10.770000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,826370.4
EZPW,EZPW,,,16.899999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,525350.0
PHAR,PHAR,,,14.869999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11231.9
REAL,REAL,,,8.680000305175781,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4063504.5
OSBC,OSBC,,,18.760000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,202870.0
FMBH,FMBH,,,40.63999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,63010.0
TREE,TREE,,,71.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,263340.0
BHRB,BHRB,,,63.869998931884766,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,47110.0
UVSP,UVSP,,,31.920000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,100910.0
RWAYZ,RWAYZ,,,25.350000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4381.2
METCB,METCB,,,16.34000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,81256.3
LANDM,LANDM,,,24.849899291992188,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4597.8
NBN,NBN,,,110.45999908447266,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,65540.0
AMSF,AMSF,,,47.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,70660.0
TIPT,TIPT,,,23.34000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,124970.0
GHRS,GHRS,,,14.050000190734863,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,223005.8
BHFAN,BHFAN,,,15.229999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,86621.5
DCOMP,DCOMP,,,19.459999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,13775.0
PHAT,PHAT,,,12.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1256867.5
HFWA,HFWA,,,25.030000686645508,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,163290.0
HBT,HBT,,,26.59000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,24712.2
HSTM,HSTM,,,28.200000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,191950.0
NTGR,NTGR,,,27.979999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,395520.0
UFCS,UFCS,,,31.790000915527344,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,111260.0
MBWM,MBWM,,,49.13999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,52900.0
DNTH,DNTH,,,24.65999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,364481.8
BHFAM,BHFAM,,,13.620100021362305,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,31748.8
CCNE,CCNE,,,26.309999465942383,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,116430.0
SENEA,SENEA,,,112.44000244140625,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,59450.0
SENEB,SENEB,,,112.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,100.0
ABUS,ABUS,,,4.010000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1165230.0
MATW,MATW,,,24.889999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,186610.0
STKL,STKL,,,6.429999828338623,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,503900.0
KALV,KALV,,,15.199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,749361.6
CCBG,CCBG,,,44.029998779296875,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,31720.0
HBNC,HBNC,,,16.81999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,858240.0
CCNEP,CCNEP,,,24.950000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1907.5
RILYK,RILYK,,,24.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,17032.3
GPRE,GPRE,,,11.149999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2540850.0
ZBIO,ZBIO,,,16.979999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,180645.5
DGICA,DGICA,,,19.469999313354492,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,144840.0
SCVL,SCVL,,,25.889999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,537350.0
VMEO,VMEO,,,4.269999980926514,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1149427.4
KURA,KURA,,,8.130000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1871048.1
NKTR,NKTR,,,35.97999954223633,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,857930.0
DJCO,DJCO,,,490.0299987792969,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,46460.0
SPFI,SPFI,,,41.040000915527344,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,43580.1
NEWTZ,NEWTZ,,,24.96500015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3090.8
ODP,ODP,,,21.309999465942383,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,440870.0
ORGO,ORGO,,,5.03000020980835,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,796204.4
HTBK,HTBK,,,10.34000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,509390.0
VINP,VINP,,,10.039999961853027,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,41824.4
RILYN,RILYN,,,20.81999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,18639.7
MYGN,MYGN,,,6.789999961853027,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1257390.0
KROS,KROS,,,15.550000190734863,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,506004.6
SEPN,SEPN,,,14.119999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,271283.5
SNDL,SNDL,,,2.440000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4519142.6
SVRA,SVRA,,,3.5799999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1982056.5
CLMB,CLMB,,,131.41000366210938,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,37580.0
PHLT,PHLT,,,7.659999847412109,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1068912.6
RILYG,RILYG,,,19.690000534057617,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,22604.5
PVLA,PVLA,,,54.13999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,109704.4
AMRK,AMRK,,,23.8700008392334,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,208479.8
ALRS,ALRS,,,22.799999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,65540.0
SHBI,SHBI,,,17.299999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,129500.0
CASS,CASS,,,43.7400016784668,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,54030.0
CBNK,CBNK,,,34.81999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,49419.8
APEI,APEI,,,31.719999313354492,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,245600.0
ACIC,ACIC,,,11.65999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,194300.0
GILT,GILT,,,9.890000343322754,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,734470.0
TCBX,TCBX,,,40.38999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,66931.4
FISI,FISI,,,27.760000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,139180.0
VLGEA,VLGEA,,,37.369998931884766,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,39150.0
IVA,IVA,,,5.599999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,101462.4
UNTY,UNTY,,,52.97999954223633,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,29610.0
MNRO,MNRO,,,17.170000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,954990.0
ESPR,ESPR,,,2.5299999713897705,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,5661728.6
NHPBP,NHPBP,,,17.8799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2125.2
NFBK,NFBK,,,11.979999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,167200.0
AROW,AROW,,,29.760000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,50860.0
ITIC,ITIC,,,254.99000549316406,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,24630.0
BSVN,BSVN,,,49.65999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23207.8
FFIC,FFIC,,,13.819999694824219,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,182470.0
CMPX,CMPX,,,3.369999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,864142.6
BWB,BWB,,,16.559999465942383,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,40272.8
CARE,CARE,,,19.59000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,55720.0
HBCP,HBCP,,,56.709999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,29250.0
LE,LE,,,14.489999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,269446.4
RRBI,RRBI,,,65.52999877929688,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,13032.2
OLMA,OLMA,,,6.349999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,836324.7
RILYT,RILYT,,,13.75,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,13991.8
CWBC,CWBC,,,21.170000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,44350.0
MSBI,MSBI,,,18.670000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,107437.0
INBX,INBX,,,27.719999313354492,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,117000.0
BMRC,BMRC,,,24.860000610351562,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,73760.0
ATXS,ATXS,,,7.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,286291.7
LWLG,LWLG,,,3.0199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3844190.0
YMAB,YMAB,,,8.569999694824219,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,898432.0
SPOK,SPOK,,,18.110000610351562,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,131410.0
SFST,SFST,,,45.349998474121094,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,22520.0
VSTA,VSTA,,,4.599999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,30874.3
BNTC,BNTC,,,14.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,42786.6
ATLCP,ATLCP,,,23.6200008392334,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8122.6
MAMA,MAMA,,,9.399999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,252345.3
CHSCP,CHSCP,,,28.780000686645508,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11960.0
KOPN,KOPN,,,2.140000104904175,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2581230.0
DSGN,DSGN,,,6.110000133514404,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,172571.5
PANL,PANL,,,5.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,185277.8
BETR,BETR,,,22.260000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,80712.6
ALLT,ALLT,,,8.399999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,648150.0
BCML,BCML,,,30.06999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,13670.0
ZUMZ,ZUMZ,,,18.450000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,234160.0
FSBW,FSBW,,,42.43000030517578,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,18239.5
AMCX,AMCX,,,7.360000133514404,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,357590.0
OFSSH,OFSSH,,,23.399999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,622.4
FDMT,FDMT,,,6.610000133514404,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,536871.5
MVBF,MVBF,,,24.229999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,33424.4
CHSCM,CHSCM,,,24.959999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,33613.8
REFI,REFI,,,14.350000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,67002.9
LOVE,LOVE,,,20.010000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,370728.4
BRLT,BRLT,,,2.869999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,404433.4
TVRD,TVRD,,,30.440000534057617,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23462.0
OCCIN,OCCIN,,,24.402799606323242,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1139.5
WSBF,WSBF,,,14.850000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,51950.0
GASS,GASS,,,7.480000019073486,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,234440.0
PKBK,PKBK,,,22.440000534057617,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,43240.0
AVBH,AVBH,,,25.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,19080.0
KRRO,KRRO,,,28.084999084472656,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,187221.4
FBIOP,FBIOP,,,8.739999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,24321.9
CHMG,CHMG,,,53.88999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7450.0
ELVA,ELVA,,,6.389999866485596,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,589430.0
ENGN,ENGN,,,5.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,291539.3
III,III,,,5.289999961853027,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,173030.0
PRQR,PRQR,,,2.390000104904175,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,360580.8
TOYO,TOYO,,,5.380000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,27150.8
DENN,DENN,,,4.809999942779541,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,625110.0
FLXS,FLXS,,,46.790000915527344,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,34790.0
LPTH,LPTH,,,5.71999979019165,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2131380.0
FVCB,FVCB,,,13.529999732971191,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,54596.4
MGRM,MGRM,,,5.940000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,106822.7
FUNC,FUNC,,,37.150001525878906,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23440.0
